읍면동,연령별,항목,연도,값
인주면,30~34세,총인구(명),2015,796.0
인주면,30~34세,총인구_남자(명),2015,537.0
인주면,30~34세,총인구_여자(명),2015,259.0
인주면,30~34세,총인구_성비,2015,207.3
인주면,30~34세,내국인(명),2015,594.0
인주면,30~34세,내국인_남자(명),2015,375.0
인주면,30~34세,내국인_여자(명),2015,219.0
인주면,30~34세,내국인_성비,2015,171.2
인주면,35~39세,총인구(명),2015,737.0
인주면,35~39세,총인구_남자(명),2015,516.0
인주면,35~39세,총인구_여자(명),2015,221.0
인주면,35~39세,총인구_성비,2015,233.5
인주면,35~39세,내국인(명),2015,596.0
인주면,35~39세,내국인_남자(명),2015,401.0
인주면,35~39세,내국인_여자(명),2015,195.0
인주면,35~39세,내국인_성비,2015,205.6
인주면,40~44세,총인구(명),2015,662.0
인주면,40~44세,총인구_남자(명),2015,437.0
인주면,40~44세,총인구_여자(명),2015,225.0
인주면,40~44세,총인구_성비,2015,194.2
인주면,40~44세,내국인(명),2015,566.0
인주면,40~44세,내국인_남자(명),2015,358.0
인주면,40~44세,내국인_여자(명),2015,208.0
인주면,40~44세,내국인_성비,2015,172.1
인주면,45~49세,총인구(명),2015,649.0
인주면,45~49세,총인구_남자(명),2015,393.0
인주면,45~49세,총인구_여자(명),2015,256.0
인주면,45~49세,총인구_성비,2015,153.5
인주면,45~49세,내국인(명),2015,580.0
인주면,45~49세,내국인_남자(명),2015,348.0
인주면,45~49세,내국인_여자(명),2015,232.0
인주면,45~49세,내국인_성비,2015,150.0
인주면,50~54세,총인구(명),2015,728.0
인주면,50~54세,총인구_남자(명),2015,424.0
인주면,50~54세,총인구_여자(명),2015,304.0
인주면,50~54세,총인구_성비,2015,139.5
인주면,50~54세,내국인(명),2015,644.0
인주면,50~54세,내국인_남자(명),2015,364.0
인주면,50~54세,내국인_여자(명),2015,280.0
인주면,50~54세,내국인_성비,2015,130.0
인주면,55~59세,총인구(명),2015,678.0
인주면,55~59세,총인구_남자(명),2015,379.0
인주면,55~59세,총인구_여자(명),2015,299.0
인주면,55~59세,총인구_성비,2015,126.8
인주면,55~59세,내국인(명),2015,640.0
인주면,55~59세,내국인_남자(명),2015,352.0
인주면,55~59세,내국인_여자(명),2015,288.0
인주면,55~59세,내국인_성비,2015,122.2
인주면,60~64세,총인구(명),2015,503.0
인주면,60~64세,총인구_남자(명),2015,261.0
인주면,60~64세,총인구_여자(명),2015,242.0
인주면,60~64세,총인구_성비,2015,107.9
인주면,60~64세,내국인(명),2015,476.0
인주면,60~64세,내국인_남자(명),2015,241.0
인주면,60~64세,내국인_여자(명),2015,235.0
인주면,60~64세,내국인_성비,2015,102.6
인주면,65~69세,총인구(명),2015,397.0
인주면,65~69세,총인구_남자(명),2015,192.0
인주면,65~69세,총인구_여자(명),2015,205.0
인주면,65~69세,총인구_성비,2015,93.7
인주면,65~69세,내국인(명),2015,396.0
인주면,65~69세,내국인_남자(명),2015,192.0
인주면,65~69세,내국인_여자(명),2015,204.0
인주면,65~69세,내국인_성비,2015,94.1
인주면,70~74세,총인구(명),2015,361.0
인주면,70~74세,총인구_남자(명),2015,162.0
인주면,70~74세,총인구_여자(명),2015,199.0
인주면,70~74세,총인구_성비,2015,81.4
인주면,70~74세,내국인(명),2015,357.0
인주면,70~74세,내국인_남자(명),2015,160.0
인주면,70~74세,내국인_여자(명),2015,197.0
인주면,70~74세,내국인_성비,2015,81.2
인주면,75~79세,총인구(명),2015,356.0
인주면,75~79세,총인구_남자(명),2015,141.0
인주면,75~79세,총인구_여자(명),2015,215.0
인주면,75~79세,총인구_성비,2015,65.6
인주면,75~79세,내국인(명),2015,352.0
인주면,75~79세,내국인_남자(명),2015,140.0
인주면,75~79세,내국인_여자(명),2015,212.0
인주면,75~79세,내국인_성비,2015,66.0
인주면,80~84세,총인구(명),2015,275.0
인주면,80~84세,총인구_남자(명),2015,101.0
인주면,80~84세,총인구_여자(명),2015,174.0
인주면,80~84세,총인구_성비,2015,58.0
인주면,80~84세,내국인(명),2015,274.0
인주면,80~84세,내국인_남자(명),2015,100.0
인주면,80~84세,내국인_여자(명),2015,174.0
인주면,80~84세,내국인_성비,2015,57.5
인주면,85~89세,총인구(명),2015,100.0
인주면,85~89세,총인구_남자(명),2015,28.0
인주면,85~89세,총인구_여자(명),2015,72.0
인주면,85~89세,총인구_성비,2015,38.9
인주면,85~89세,내국인(명),2015,100.0
인주면,85~89세,내국인_남자(명),2015,28.0
인주면,85~89세,내국인_여자(명),2015,72.0
인주면,85~89세,내국인_성비,2015,38.9
인주면,90~94세,총인구(명),2015,37.0
인주면,90~94세,총인구_남자(명),2015,8.0
인주면,90~94세,총인구_여자(명),2015,29.0
인주면,90~94세,총인구_성비,2015,27.6
인주면,90~94세,내국인(명),2015,37.0
인주면,90~94세,내국인_남자(명),2015,8.0
인주면,90~94세,내국인_여자(명),2015,29.0
인주면,90~94세,내국인_성비,2015,27.6
인주면,95~99세,총인구(명),2015,6.0
인주면,95~99세,총인구_성비,2015,50.0
인주면,95~99세,내국인(명),2015,6.0
인주면,95~99세,내국인_성비,2015,50.0
인주면,15세미만,총인구(명),2015,878.0
인주면,15세미만,총인구_남자(명),2015,457.0
인주면,15세미만,총인구_여자(명),2015,421.0
인주면,15세미만,총인구_성비,2015,108.6
인주면,15세미만,내국인(명),2015,863.0
인주면,15세미만,내국인_남자(명),2015,447.0
인주면,15세미만,내국인_여자(명),2015,416.0
인주면,15세미만,내국인_성비,2015,107.5
인주면,15~64세,총인구(명),2015,5996.0
인주면,15~64세,총인구_남자(명),2015,3734.0
인주면,15~64세,총인구_여자(명),2015,2262.0
인주면,15~64세,총인구_성비,2015,165.1
인주면,15~64세,내국인(명),2015,5074.0
인주면,15~64세,내국인_남자(명),2015,3014.0
인주면,15~64세,내국인_여자(명),2015,2060.0
인주면,15~64세,내국인_성비,2015,146.3
인주면,65세이상,총인구(명),2015,1532.0
인주면,65세이상,총인구_남자(명),2015,634.0
인주면,65세이상,총인구_여자(명),2015,898.0
인주면,65세이상,총인구_성비,2015,70.6
인주면,65세이상,내국인(명),2015,1522.0
인주면,65세이상,내국인_남자(명),2015,630.0
인주면,65세이상,내국인_여자(명),2015,892.0
인주면,65세이상,내국인_성비,2015,70.6
인주면,85세이상,총인구(명),2015,143.0
인주면,85세이상,총인구_남자(명),2015,38.0
인주면,85세이상,총인구_여자(명),2015,105.0
인주면,85세이상,총인구_성비,2015,36.2
인주면,85세이상,내국인(명),2015,143.0
인주면,85세이상,내국인_남자(명),2015,38.0
인주면,85세이상,내국인_여자(명),2015,105.0
인주면,85세이상,내국인_성비,2015,36.2
인주면,평균연령,총인구(명),2015,44.3
인주면,평균연령,총인구_남자(명),2015,42.3
인주면,평균연령,총인구_여자(명),2015,47.1
인주면,평균연령,내국인(명),2015,45.2
인주면,평균연령,내국인_남자(명),2015,43.3
인주면,평균연령,내국인_여자(명),2015,47.6
인주면,중위연령,총인구(명),2015,44.2
인주면,중위연령,총인구_남자(명),2015,41.3
인주면,중위연령,총인구_여자(명),2015,49.0
인주면,중위연령,내국인(명),2015,46.2
인주면,중위연령,내국인_남자(명),2015,43.6
인주면,중위연령,내국인_여자(명),2015,50.2
선장면,합계,총인구(명),2015,3753.0
선장면,합계,총인구_남자(명),2015,2056.0
선장면,합계,총인구_여자(명),2015,1697.0
선장면,합계,총인구_성비,2015,121.2
선장면,합계,내국인(명),2015,3274.0
선장면,합계,내국인_남자(명),2015,1676.0
선장면,합계,내국인_여자(명),2015,1598.0
선장면,합계,내국인_성비,2015,104.9
선장면,0~4세,총인구(명),2015,41.0
선장면,0~4세,총인구_남자(명),2015,24.0
선장면,0~4세,총인구_여자(명),2015,17.0
선장면,0~4세,총인구_성비,2015,141.2
선장면,0~4세,내국인(명),2015,40.0
선장면,0~4세,내국인_남자(명),2015,23.0
선장면,0~4세,내국인_여자(명),2015,17.0
선장면,0~4세,내국인_성비,2015,135.3
선장면,5~9세,총인구(명),2015,42.0
선장면,5~9세,총인구_남자(명),2015,21.0
선장면,5~9세,총인구_여자(명),2015,21.0
선장면,5~9세,총인구_성비,2015,100.0
선장면,5~9세,내국인(명),2015,42.0
선장면,5~9세,내국인_남자(명),2015,21.0
선장면,5~9세,내국인_여자(명),2015,21.0
선장면,5~9세,내국인_성비,2015,100.0
선장면,10~14세,총인구(명),2015,74.0
선장면,10~14세,총인구_남자(명),2015,41.0
선장면,10~14세,총인구_여자(명),2015,33.0
선장면,10~14세,총인구_성비,2015,124.2
선장면,10~14세,내국인(명),2015,74.0
선장면,10~14세,내국인_남자(명),2015,41.0
선장면,10~14세,내국인_여자(명),2015,33.0
선장면,10~14세,내국인_성비,2015,124.2
선장면,15~19세,총인구(명),2015,90.0
선장면,15~19세,총인구_남자(명),2015,48.0
선장면,15~19세,총인구_여자(명),2015,42.0
선장면,15~19세,총인구_성비,2015,114.3
선장면,15~19세,내국인(명),2015,88.0
선장면,15~19세,내국인_남자(명),2015,47.0
선장면,15~19세,내국인_여자(명),2015,41.0
선장면,15~19세,내국인_성비,2015,114.6
선장면,20~24세,총인구(명),2015,186.0
선장면,20~24세,총인구_남자(명),2015,116.0
선장면,20~24세,총인구_여자(명),2015,70.0
선장면,20~24세,총인구_성비,2015,165.7
선장면,20~24세,내국인(명),2015,124.0
선장면,20~24세,내국인_남자(명),2015,68.0
선장면,20~24세,내국인_여자(명),2015,56.0
선장면,20~24세,내국인_성비,2015,121.4
선장면,25~29세,총인구(명),2015,260.0
선장면,25~29세,총인구_남자(명),2015,198.0
선장면,25~29세,총인구_여자(명),2015,62.0
선장면,25~29세,총인구_성비,2015,319.4
선장면,25~29세,내국인(명),2015,123.0
선장면,25~29세,내국인_남자(명),2015,86.0
선장면,25~29세,내국인_여자(명),2015,37.0
선장면,25~29세,내국인_성비,2015,232.4
선장면,30~34세,총인구(명),2015,204.0
선장면,30~34세,총인구_남자(명),2015,152.0
선장면,30~34세,총인구_여자(명),2015,52.0
선장면,30~34세,총인구_성비,2015,292.3
선장면,30~34세,내국인(명),2015,98.0
선장면,30~34세,내국인_남자(명),2015,65.0
선장면,30~34세,내국인_여자(명),2015,33.0
선장면,30~34세,내국인_성비,2015,197.0
선장면,35~39세,총인구(명),2015,197.0
선장면,35~39세,총인구_남자(명),2015,137.0
선장면,35~39세,총인구_여자(명),2015,60.0
선장면,35~39세,총인구_성비,2015,228.3
선장면,35~39세,내국인(명),2015,131.0
선장면,35~39세,내국인_남자(명),2015,83.0
선장면,35~39세,내국인_여자(명),2015,48.0
선장면,35~39세,내국인_성비,2015,172.9
선장면,40~44세,총인구(명),2015,192.0
선장면,40~44세,총인구_남자(명),2015,134.0
선장면,40~44세,총인구_여자(명),2015,58.0
선장면,40~44세,총인구_성비,2015,231.0
선장면,40~44세,내국인(명),2015,147.0
선장면,40~44세,내국인_남자(명),2015,102.0
선장면,40~44세,내국인_여자(명),2015,45.0
선장면,40~44세,내국인_성비,2015,226.7
선장면,45~49세,총인구(명),2015,217.0
선장면,45~49세,총인구_남자(명),2015,141.0
선장면,45~49세,총인구_여자(명),2015,76.0
선장면,45~49세,총인구_성비,2015,185.5
선장면,45~49세,내국인(명),2015,186.0
선장면,45~49세,내국인_남자(명),2015,119.0
선장면,45~49세,내국인_여자(명),2015,67.0
선장면,45~49세,내국인_성비,2015,177.6
선장면,50~54세,총인구(명),2015,282.0
선장면,50~54세,총인구_남자(명),2015,159.0
선장면,50~54세,총인구_여자(명),2015,123.0
선장면,50~54세,총인구_성비,2015,129.3
선장면,50~54세,내국인(명),2015,269.0
선장면,50~54세,내국인_남자(명),2015,147.0
선장면,50~54세,내국인_여자(명),2015,122.0
선장면,50~54세,내국인_성비,2015,120.5
선장면,55~59세,총인구(명),2015,332.0
선장면,55~59세,총인구_남자(명),2015,165.0
선장면,55~59세,총인구_여자(명),2015,167.0
선장면,55~59세,총인구_성비,2015,98.8
선장면,55~59세,내국인(명),2015,322.0
선장면,55~59세,내국인_남자(명),2015,157.0
선장면,55~59세,내국인_여자(명),2015,165.0
선장면,55~59세,내국인_성비,2015,95.2
선장면,60~64세,총인구(명),2015,363.0
선장면,60~64세,총인구_남자(명),2015,154.0
선장면,60~64세,총인구_여자(명),2015,209.0
선장면,60~64세,총인구_성비,2015,73.7
선장면,60~64세,내국인(명),2015,361.0
선장면,60~64세,내국인_남자(명),2015,152.0
선장면,60~64세,내국인_여자(명),2015,209.0
선장면,60~64세,내국인_성비,2015,72.7
선장면,65~69세,총인구(명),2015,303.0
선장면,65~69세,총인구_남자(명),2015,177.0
선장면,65~69세,총인구_여자(명),2015,126.0
선장면,65~69세,총인구_성비,2015,140.5
선장면,65~69세,내국인(명),2015,300.0
선장면,65~69세,내국인_남자(명),2015,176.0
선장면,65~69세,내국인_여자(명),2015,124.0
선장면,65~69세,내국인_성비,2015,141.9
선장면,70~74세,총인구(명),2015,309.0
선장면,70~74세,총인구_남자(명),2015,135.0
선장면,70~74세,총인구_여자(명),2015,174.0
선장면,70~74세,총인구_성비,2015,77.6
선장면,70~74세,내국인(명),2015,309.0
선장면,70~74세,내국인_남자(명),2015,135.0
선장면,70~74세,내국인_여자(명),2015,174.0
선장면,70~74세,내국인_성비,2015,77.6
선장면,75~79세,총인구(명),2015,311.0
선장면,75~79세,총인구_남자(명),2015,129.0
선장면,75~79세,총인구_여자(명),2015,182.0
선장면,75~79세,총인구_성비,2015,70.9
선장면,75~79세,내국인(명),2015,310.0
선장면,75~79세,내국인_남자(명),2015,129.0
선장면,75~79세,내국인_여자(명),2015,181.0
선장면,75~79세,내국인_성비,2015,71.3
선장면,80~84세,총인구(명),2015,227.0
선장면,80~84세,총인구_남자(명),2015,95.0
선장면,80~84세,총인구_여자(명),2015,132.0
선장면,80~84세,총인구_성비,2015,72.0
선장면,80~84세,내국인(명),2015,227.0
선장면,80~84세,내국인_남자(명),2015,95.0
선장면,80~84세,내국인_여자(명),2015,132.0
선장면,80~84세,내국인_성비,2015,72.0
선장면,85~89세,총인구(명),2015,88.0
선장면,85~89세,총인구_남자(명),2015,24.0
선장면,85~89세,총인구_여자(명),2015,64.0
선장면,85~89세,총인구_성비,2015,37.5
선장면,85~89세,내국인(명),2015,88.0
선장면,85~89세,내국인_남자(명),2015,24.0
선장면,85~89세,내국인_여자(명),2015,64.0
선장면,85~89세,내국인_성비,2015,37.5
선장면,90~94세,총인구(명),2015,28.0
선장면,90~94세,총인구_남자(명),2015,6.0
선장면,90~94세,총인구_여자(명),2015,22.0
선장면,90~94세,총인구_성비,2015,27.3
선장면,90~94세,내국인(명),2015,28.0
선장면,90~94세,내국인_남자(명),2015,6.0
선장면,90~94세,내국인_여자(명),2015,22.0
선장면,90~94세,내국인_성비,2015,27.3
선장면,95~99세,총인구(명),2015,7.0
선장면,95~99세,총인구_여자(명),2015,7.0
선장면,95~99세,총인구_성비,2015,0.0
선장면,95~99세,내국인(명),2015,7.0
선장면,95~99세,내국인_여자(명),2015,7.0
선장면,95~99세,내국인_성비,2015,0.0
선장면,15세미만,총인구(명),2015,157.0
선장면,15세미만,총인구_남자(명),2015,86.0
선장면,15세미만,총인구_여자(명),2015,71.0
선장면,15세미만,총인구_성비,2015,121.1
선장면,15세미만,내국인(명),2015,156.0
선장면,15세미만,내국인_남자(명),2015,85.0
선장면,15세미만,내국인_여자(명),2015,71.0
선장면,15세미만,내국인_성비,2015,119.7
선장면,15~64세,총인구(명),2015,2323.0
선장면,15~64세,총인구_남자(명),2015,1404.0
선장면,15~64세,총인구_여자(명),2015,919.0
선장면,15~64세,총인구_성비,2015,152.8
선장면,15~64세,내국인(명),2015,1849.0
선장면,15~64세,내국인_남자(명),2015,1026.0
선장면,15~64세,내국인_여자(명),2015,823.0
선장면,15~64세,내국인_성비,2015,124.7
선장면,65세이상,총인구(명),2015,1273.0
선장면,65세이상,총인구_남자(명),2015,566.0
선장면,65세이상,총인구_여자(명),2015,707.0
선장면,65세이상,총인구_성비,2015,80.1
선장면,65세이상,내국인(명),2015,1269.0
선장면,65세이상,내국인_남자(명),2015,565.0
선장면,65세이상,내국인_여자(명),2015,704.0
선장면,65세이상,내국인_성비,2015,80.3
